Chute,Camera,file_name,label_name,label_code
02,01,chute02cam01_400.jpg,falling,1
02,01,chute02cam01_401.jpg,falling,1
02,01,chute02cam01_402.jpg,falling,1
02,01,chute02cam01_403.jpg,falling,1
02,01,chute02cam01_404.jpg,falling,1
02,01,chute02cam01_405.jpg,falling,1
02,01,chute02cam01_406.jpg,falling,1
02,01,chute02cam01_407.jpg,falling,1
02,01,chute02cam01_408.jpg,falling,1
02,01,chute02cam01_409.jpg,falling,1
02,01,chute02cam01_410.jpg,falling,1
02,01,chute02cam01_411.jpg,falling,1
02,01,chute02cam01_412.jpg,falling,1
02,01,chute02cam01_413.jpg,falling,1
02,01,chute02cam01_414.jpg,falling,1
02,01,chute02cam01_415.jpg,falling,1
02,01,chute02cam01_416.jpg,falling,1
02,01,chute02cam01_417.jpg,falling,1
02,01,chute02cam01_418.jpg,falling,1
02,01,chute02cam01_419.jpg,falling,1
02,01,chute02cam01_420.jpg,falling,1
02,01,chute02cam01_421.jpg,falling,1
02,01,chute02cam01_422.jpg,falling,1
02,01,chute02cam01_423.jpg,falling,1
02,01,chute02cam01_424.jpg,falling,1
02,02,chute02cam02_415.jpg,falling,1
02,02,chute02cam02_416.jpg,falling,1
02,02,chute02cam02_417.jpg,falling,1
02,02,chute02cam02_418.jpg,falling,1
02,02,chute02cam02_419.jpg,falling,1
02,02,chute02cam02_420.jpg,falling,1
02,02,chute02cam02_421.jpg,falling,1
02,02,chute02cam02_422.jpg,falling,1
02,02,chute02cam02_423.jpg,falling,1
02,02,chute02cam02_424.jpg,falling,1
02,02,chute02cam02_425.jpg,falling,1
02,02,chute02cam02_426.jpg,falling,1
02,02,chute02cam02_427.jpg,falling,1
02,02,chute02cam02_428.jpg,falling,1
02,02,chute02cam02_429.jpg,falling,1
02,02,chute02cam02_430.jpg,falling,1
02,02,chute02cam02_431.jpg,falling,1
02,02,chute02cam02_432.jpg,falling,1
02,02,chute02cam02_433.jpg,falling,1
02,02,chute02cam02_434.jpg,falling,1
02,02,chute02cam02_435.jpg,falling,1
02,02,chute02cam02_436.jpg,falling,1
02,02,chute02cam02_437.jpg,falling,1
02,02,chute02cam02_438.jpg,falling,1
02,02,chute02cam02_439.jpg,falling,1
02,03,chute02cam03_375.jpg,falling,1
02,03,chute02cam03_376.jpg,falling,1
02,03,chute02cam03_377.jpg,falling,1
02,03,chute02cam03_378.jpg,falling,1
02,03,chute02cam03_379.jpg,falling,1
02,03,chute02cam03_380.jpg,falling,1
02,03,chute02cam03_381.jpg,falling,1
02,03,chute02cam03_382.jpg,falling,1
02,03,chute02cam03_383.jpg,falling,1
02,03,chute02cam03_384.jpg,falling,1
02,03,chute02cam03_385.jpg,falling,1
02,03,chute02cam03_386.jpg,falling,1
02,03,chute02cam03_387.jpg,falling,1
02,03,chute02cam03_388.jpg,falling,1
02,03,chute02cam03_389.jpg,falling,1
02,03,chute02cam03_390.jpg,falling,1
02,03,chute02cam03_391.jpg,falling,1
02,03,chute02cam03_392.jpg,falling,1
02,03,chute02cam03_393.jpg,falling,1
02,03,chute02cam03_394.jpg,falling,1
02,03,chute02cam03_395.jpg,falling,1
02,03,chute02cam03_396.jpg,falling,1
02,03,chute02cam03_397.jpg,falling,1
02,03,chute02cam03_398.jpg,falling,1
02,03,chute02cam03_399.jpg,falling,1
02,04,chute02cam04_391.jpg,falling,1
02,04,chute02cam04_392.jpg,falling,1
02,04,chute02cam04_393.jpg,falling,1
02,04,chute02cam04_394.jpg,falling,1
02,04,chute02cam04_395.jpg,falling,1
02,04,chute02cam04_396.jpg,falling,1
02,04,chute02cam04_397.jpg,falling,1
02,04,chute02cam04_398.jpg,falling,1
02,04,chute02cam04_399.jpg,falling,1
02,04,chute02cam04_400.jpg,falling,1
02,04,chute02cam04_401.jpg,falling,1
02,04,chute02cam04_402.jpg,falling,1
02,04,chute02cam04_403.jpg,falling,1
02,04,chute02cam04_404.jpg,falling,1
02,04,chute02cam04_405.jpg,falling,1
02,04,chute02cam04_406.jpg,falling,1
02,04,chute02cam04_407.jpg,falling,1
02,04,chute02cam04_408.jpg,falling,1
02,04,chute02cam04_409.jpg,falling,1
02,04,chute02cam04_410.jpg,falling,1
02,04,chute02cam04_411.jpg,falling,1
02,04,chute02cam04_412.jpg,falling,1
02,04,chute02cam04_413.jpg,falling,1
02,04,chute02cam04_414.jpg,falling,1
02,04,chute02cam04_415.jpg,falling,1
02,05,chute02cam05_393.jpg,falling,1
02,05,chute02cam05_394.jpg,falling,1
02,05,chute02cam05_395.jpg,falling,1
02,05,chute02cam05_396.jpg,falling,1
02,05,chute02cam05_397.jpg,falling,1
02,05,chute02cam05_398.jpg,falling,1
02,05,chute02cam05_399.jpg,falling,1
02,05,chute02cam05_400.jpg,falling,1
02,05,chute02cam05_401.jpg,falling,1
02,05,chute02cam05_402.jpg,falling,1
02,05,chute02cam05_403.jpg,falling,1
02,05,chute02cam05_404.jpg,falling,1
02,05,chute02cam05_405.jpg,falling,1
02,05,chute02cam05_406.jpg,falling,1
02,05,chute02cam05_407.jpg,falling,1
02,05,chute02cam05_408.jpg,falling,1
02,05,chute02cam05_409.jpg,falling,1
02,05,chute02cam05_410.jpg,falling,1
02,05,chute02cam05_411.jpg,falling,1
02,05,chute02cam05_412.jpg,falling,1
02,05,chute02cam05_413.jpg,falling,1
02,05,chute02cam05_414.jpg,falling,1
02,05,chute02cam05_415.jpg,falling,1
02,05,chute02cam05_416.jpg,falling,1
02,05,chute02cam05_417.jpg,falling,1
02,06,chute02cam06_408.jpg,falling,1
02,06,chute02cam06_409.jpg,falling,1
02,06,chute02cam06_410.jpg,falling,1
02,06,chute02cam06_411.jpg,falling,1
02,06,chute02cam06_412.jpg,falling,1
02,06,chute02cam06_413.jpg,falling,1
02,06,chute02cam06_414.jpg,falling,1
02,06,chute02cam06_415.jpg,falling,1
02,06,chute02cam06_416.jpg,falling,1
02,06,chute02cam06_417.jpg,falling,1
02,06,chute02cam06_418.jpg,falling,1
02,06,chute02cam06_419.jpg,falling,1
02,06,chute02cam06_420.jpg,falling,1
02,06,chute02cam06_421.jpg,falling,1
02,06,chute02cam06_422.jpg,falling,1
02,06,chute02cam06_423.jpg,falling,1
02,06,chute02cam06_424.jpg,falling,1
02,06,chute02cam06_425.jpg,falling,1
02,06,chute02cam06_426.jpg,falling,1
02,06,chute02cam06_427.jpg,falling,1
02,06,chute02cam06_428.jpg,falling,1
02,06,chute02cam06_429.jpg,falling,1
02,06,chute02cam06_430.jpg,falling,1
02,06,chute02cam06_431.jpg,falling,1
02,06,chute02cam06_432.jpg,falling,1
02,07,chute02cam07_408.jpg,falling,1
02,07,chute02cam07_409.jpg,falling,1
02,07,chute02cam07_410.jpg,falling,1
02,07,chute02cam07_411.jpg,falling,1
02,07,chute02cam07_412.jpg,falling,1
02,07,chute02cam07_413.jpg,falling,1
02,07,chute02cam07_414.jpg,falling,1
02,07,chute02cam07_415.jpg,falling,1
02,07,chute02cam07_416.jpg,falling,1
02,07,chute02cam07_417.jpg,falling,1
02,07,chute02cam07_418.jpg,falling,1
02,07,chute02cam07_419.jpg,falling,1
02,07,chute02cam07_420.jpg,falling,1
02,07,chute02cam07_421.jpg,falling,1
02,07,chute02cam07_422.jpg,falling,1
02,07,chute02cam07_423.jpg,falling,1
02,07,chute02cam07_424.jpg,falling,1
02,07,chute02cam07_425.jpg,falling,1
02,07,chute02cam07_426.jpg,falling,1
02,07,chute02cam07_427.jpg,falling,1
02,07,chute02cam07_428.jpg,falling,1
02,07,chute02cam07_429.jpg,falling,1
02,07,chute02cam07_430.jpg,falling,1
02,07,chute02cam07_431.jpg,falling,1
02,07,chute02cam07_432.jpg,falling,1
02,08,chute02cam08_381.jpg,falling,1
02,08,chute02cam08_382.jpg,falling,1
02,08,chute02cam08_383.jpg,falling,1
02,08,chute02cam08_384.jpg,falling,1
02,08,chute02cam08_385.jpg,falling,1
02,08,chute02cam08_386.jpg,falling,1
02,08,chute02cam08_387.jpg,falling,1
02,08,chute02cam08_388.jpg,falling,1
02,08,chute02cam08_389.jpg,falling,1
02,08,chute02cam08_390.jpg,falling,1
02,08,chute02cam08_391.jpg,falling,1
02,08,chute02cam08_392.jpg,falling,1
02,08,chute02cam08_393.jpg,falling,1
02,08,chute02cam08_394.jpg,falling,1
02,08,chute02cam08_395.jpg,falling,1
02,08,chute02cam08_396.jpg,falling,1
02,08,chute02cam08_397.jpg,falling,1
02,08,chute02cam08_398.jpg,falling,1
02,08,chute02cam08_399.jpg,falling,1
02,08,chute02cam08_400.jpg,falling,1
02,08,chute02cam08_401.jpg,falling,1
02,08,chute02cam08_402.jpg,falling,1
02,08,chute02cam08_403.jpg,falling,1
02,08,chute02cam08_404.jpg,falling,1
02,08,chute02cam08_405.jpg,falling,1
05,01,chute05cam01_328.jpg,falling,1
05,01,chute05cam01_329.jpg,falling,1
05,01,chute05cam01_330.jpg,falling,1
05,01,chute05cam01_331.jpg,falling,1
05,01,chute05cam01_332.jpg,falling,1
05,01,chute05cam01_333.jpg,falling,1
05,01,chute05cam01_334.jpg,falling,1
05,01,chute05cam01_335.jpg,falling,1
05,01,chute05cam01_336.jpg,falling,1
05,01,chute05cam01_337.jpg,falling,1
05,01,chute05cam01_338.jpg,falling,1
05,01,chute05cam01_339.jpg,falling,1
05,01,chute05cam01_340.jpg,falling,1
05,01,chute05cam01_341.jpg,falling,1
05,01,chute05cam01_342.jpg,falling,1
05,01,chute05cam01_343.jpg,falling,1
05,01,chute05cam01_344.jpg,falling,1
05,01,chute05cam01_345.jpg,falling,1
05,01,chute05cam01_346.jpg,falling,1
05,01,chute05cam01_347.jpg,falling,1
05,01,chute05cam01_348.jpg,falling,1
05,01,chute05cam01_349.jpg,falling,1
05,01,chute05cam01_350.jpg,falling,1
05,01,chute05cam01_351.jpg,falling,1
05,01,chute05cam01_352.jpg,falling,1
05,01,chute05cam01_353.jpg,falling,1
05,02,chute05cam02_335.jpg,falling,1
05,02,chute05cam02_336.jpg,falling,1
05,02,chute05cam02_337.jpg,falling,1
05,02,chute05cam02_338.jpg,falling,1
05,02,chute05cam02_339.jpg,falling,1
05,02,chute05cam02_340.jpg,falling,1
05,02,chute05cam02_341.jpg,falling,1
05,02,chute05cam02_342.jpg,falling,1
05,02,chute05cam02_343.jpg,falling,1
05,02,chute05cam02_344.jpg,falling,1
05,02,chute05cam02_345.jpg,falling,1
05,02,chute05cam02_346.jpg,falling,1
05,02,chute05cam02_347.jpg,falling,1
05,02,chute05cam02_348.jpg,falling,1
05,02,chute05cam02_349.jpg,falling,1
05,02,chute05cam02_350.jpg,falling,1
05,02,chute05cam02_351.jpg,falling,1
05,02,chute05cam02_352.jpg,falling,1
05,02,chute05cam02_353.jpg,falling,1
05,02,chute05cam02_354.jpg,falling,1
05,02,chute05cam02_355.jpg,falling,1
05,02,chute05cam02_356.jpg,falling,1
05,02,chute05cam02_357.jpg,falling,1
05,02,chute05cam02_358.jpg,falling,1
05,02,chute05cam02_359.jpg,falling,1
05,02,chute05cam02_360.jpg,falling,1
05,03,chute05cam03_316.jpg,falling,1
05,03,chute05cam03_317.jpg,falling,1
05,03,chute05cam03_318.jpg,falling,1
05,03,chute05cam03_319.jpg,falling,1
05,03,chute05cam03_320.jpg,falling,1
05,03,chute05cam03_321.jpg,falling,1
05,03,chute05cam03_322.jpg,falling,1
05,03,chute05cam03_323.jpg,falling,1
05,03,chute05cam03_324.jpg,falling,1
05,03,chute05cam03_325.jpg,falling,1
05,03,chute05cam03_326.jpg,falling,1
05,03,chute05cam03_327.jpg,falling,1
05,03,chute05cam03_328.jpg,falling,1
05,03,chute05cam03_329.jpg,falling,1
05,03,chute05cam03_330.jpg,falling,1
05,03,chute05cam03_331.jpg,falling,1
05,03,chute05cam03_332.jpg,falling,1
05,03,chute05cam03_333.jpg,falling,1
05,03,chute05cam03_334.jpg,falling,1
05,03,chute05cam03_335.jpg,falling,1
05,03,chute05cam03_336.jpg,falling,1
05,03,chute05cam03_337.jpg,falling,1
05,03,chute05cam03_338.jpg,falling,1
05,03,chute05cam03_339.jpg,falling,1
05,03,chute05cam03_340.jpg,falling,1
05,03,chute05cam03_341.jpg,falling,1
05,04,chute05cam04_322.jpg,falling,1
05,04,chute05cam04_323.jpg,falling,1
05,04,chute05cam04_324.jpg,falling,1
05,04,chute05cam04_325.jpg,falling,1
05,04,chute05cam04_326.jpg,falling,1
05,04,chute05cam04_327.jpg,falling,1
05,04,chute05cam04_328.jpg,falling,1
05,04,chute05cam04_329.jpg,falling,1
05,04,chute05cam04_330.jpg,falling,1
05,04,chute05cam04_331.jpg,falling,1
05,04,chute05cam04_332.jpg,falling,1
05,04,chute05cam04_333.jpg,falling,1
05,04,chute05cam04_334.jpg,falling,1
05,04,chute05cam04_335.jpg,falling,1
05,04,chute05cam04_336.jpg,falling,1
05,04,chute05cam04_337.jpg,falling,1
05,04,chute05cam04_338.jpg,falling,1
05,04,chute05cam04_339.jpg,falling,1
05,04,chute05cam04_340.jpg,falling,1
05,04,chute05cam04_341.jpg,falling,1
05,04,chute05cam04_342.jpg,falling,1
05,04,chute05cam04_343.jpg,falling,1
05,04,chute05cam04_344.jpg,falling,1
05,04,chute05cam04_345.jpg,falling,1
05,04,chute05cam04_346.jpg,falling,1
05,04,chute05cam04_347.jpg,falling,1
05,05,chute05cam05_329.jpg,falling,1
05,05,chute05cam05_330.jpg,falling,1
05,05,chute05cam05_331.jpg,falling,1
05,05,chute05cam05_332.jpg,falling,1
05,05,chute05cam05_333.jpg,falling,1
05,05,chute05cam05_334.jpg,falling,1
05,05,chute05cam05_335.jpg,falling,1
05,05,chute05cam05_336.jpg,falling,1
05,05,chute05cam05_337.jpg,falling,1
05,05,chute05cam05_338.jpg,falling,1
05,05,chute05cam05_339.jpg,falling,1
05,05,chute05cam05_340.jpg,falling,1
05,05,chute05cam05_341.jpg,falling,1
05,05,chute05cam05_342.jpg,falling,1
05,05,chute05cam05_343.jpg,falling,1
05,05,chute05cam05_344.jpg,falling,1
05,05,chute05cam05_345.jpg,falling,1
05,05,chute05cam05_346.jpg,falling,1
05,05,chute05cam05_347.jpg,falling,1
05,05,chute05cam05_348.jpg,falling,1
05,05,chute05cam05_349.jpg,falling,1
05,05,chute05cam05_350.jpg,falling,1
05,05,chute05cam05_351.jpg,falling,1
05,05,chute05cam05_352.jpg,falling,1
05,05,chute05cam05_353.jpg,falling,1
05,05,chute05cam05_354.jpg,falling,1
05,06,chute05cam06_337.jpg,falling,1
05,06,chute05cam06_338.jpg,falling,1
05,06,chute05cam06_339.jpg,falling,1
05,06,chute05cam06_340.jpg,falling,1
05,06,chute05cam06_341.jpg,falling,1
05,06,chute05cam06_342.jpg,falling,1
05,06,chute05cam06_343.jpg,falling,1
05,06,chute05cam06_344.jpg,falling,1
05,06,chute05cam06_345.jpg,falling,1
05,06,chute05cam06_346.jpg,falling,1
05,06,chute05cam06_347.jpg,falling,1
05,06,chute05cam06_348.jpg,falling,1
05,06,chute05cam06_349.jpg,falling,1
05,06,chute05cam06_350.jpg,falling,1
05,06,chute05cam06_351.jpg,falling,1
05,06,chute05cam06_352.jpg,falling,1
05,06,chute05cam06_353.jpg,falling,1
05,06,chute05cam06_354.jpg,falling,1
05,06,chute05cam06_355.jpg,falling,1
05,06,chute05cam06_356.jpg,falling,1
05,06,chute05cam06_357.jpg,falling,1
05,06,chute05cam06_358.jpg,falling,1
05,06,chute05cam06_359.jpg,falling,1
05,06,chute05cam06_360.jpg,falling,1
05,06,chute05cam06_361.jpg,falling,1
05,06,chute05cam06_362.jpg,falling,1
05,07,chute05cam07_339.jpg,falling,1
05,07,chute05cam07_340.jpg,falling,1
05,07,chute05cam07_341.jpg,falling,1
05,07,chute05cam07_342.jpg,falling,1
05,07,chute05cam07_343.jpg,falling,1
05,07,chute05cam07_344.jpg,falling,1
05,07,chute05cam07_345.jpg,falling,1
05,07,chute05cam07_346.jpg,falling,1
05,07,chute05cam07_347.jpg,falling,1
05,07,chute05cam07_348.jpg,falling,1
05,07,chute05cam07_349.jpg,falling,1
05,07,chute05cam07_350.jpg,falling,1
05,07,chute05cam07_351.jpg,falling,1
05,07,chute05cam07_352.jpg,falling,1
05,07,chute05cam07_353.jpg,falling,1
05,07,chute05cam07_354.jpg,falling,1
05,07,chute05cam07_355.jpg,falling,1
05,07,chute05cam07_356.jpg,falling,1
05,07,chute05cam07_357.jpg,falling,1
05,07,chute05cam07_358.jpg,falling,1
05,07,chute05cam07_359.jpg,falling,1
05,07,chute05cam07_360.jpg,falling,1
05,07,chute05cam07_361.jpg,falling,1
05,07,chute05cam07_362.jpg,falling,1
05,07,chute05cam07_363.jpg,falling,1
05,07,chute05cam07_364.jpg,falling,1
05,08,chute05cam08_311.jpg,falling,1
05,08,chute05cam08_312.jpg,falling,1
05,08,chute05cam08_313.jpg,falling,1
05,08,chute05cam08_314.jpg,falling,1
05,08,chute05cam08_315.jpg,falling,1
05,08,chute05cam08_316.jpg,falling,1
05,08,chute05cam08_317.jpg,falling,1
05,08,chute05cam08_318.jpg,falling,1
05,08,chute05cam08_319.jpg,falling,1
05,08,chute05cam08_320.jpg,falling,1
05,08,chute05cam08_321.jpg,falling,1
05,08,chute05cam08_322.jpg,falling,1
05,08,chute05cam08_323.jpg,falling,1
05,08,chute05cam08_324.jpg,falling,1
05,08,chute05cam08_325.jpg,falling,1
05,08,chute05cam08_326.jpg,falling,1
05,08,chute05cam08_327.jpg,falling,1
05,08,chute05cam08_328.jpg,falling,1
05,08,chute05cam08_329.jpg,falling,1
05,08,chute05cam08_330.jpg,falling,1
05,08,chute05cam08_331.jpg,falling,1
05,08,chute05cam08_332.jpg,falling,1
05,08,chute05cam08_333.jpg,falling,1
05,08,chute05cam08_334.jpg,falling,1
05,08,chute05cam08_335.jpg,falling,1
05,08,chute05cam08_336.jpg,falling,1
09,01,chute09cam01_646.jpg,falling,1
09,01,chute09cam01_647.jpg,falling,1
09,01,chute09cam01_648.jpg,falling,1
09,01,chute09cam01_649.jpg,falling,1
09,01,chute09cam01_650.jpg,falling,1
09,01,chute09cam01_651.jpg,falling,1
09,01,chute09cam01_652.jpg,falling,1
09,01,chute09cam01_653.jpg,falling,1
09,01,chute09cam01_654.jpg,falling,1
09,01,chute09cam01_655.jpg,falling,1
09,01,chute09cam01_656.jpg,falling,1
09,01,chute09cam01_657.jpg,falling,1
09,01,chute09cam01_658.jpg,falling,1
09,01,chute09cam01_659.jpg,falling,1
09,01,chute09cam01_660.jpg,falling,1
09,01,chute09cam01_661.jpg,falling,1
09,01,chute09cam01_662.jpg,falling,1
09,01,chute09cam01_663.jpg,falling,1
09,01,chute09cam01_664.jpg,falling,1
09,01,chute09cam01_665.jpg,falling,1
09,01,chute09cam01_666.jpg,falling,1
09,01,chute09cam01_667.jpg,falling,1
09,01,chute09cam01_668.jpg,falling,1
09,01,chute09cam01_669.jpg,falling,1
09,02,chute09cam02_637.jpg,falling,1
09,02,chute09cam02_638.jpg,falling,1
09,02,chute09cam02_639.jpg,falling,1
09,02,chute09cam02_640.jpg,falling,1
09,02,chute09cam02_641.jpg,falling,1
09,02,chute09cam02_642.jpg,falling,1
09,02,chute09cam02_643.jpg,falling,1
09,02,chute09cam02_644.jpg,falling,1
09,02,chute09cam02_645.jpg,falling,1
09,02,chute09cam02_646.jpg,falling,1
09,02,chute09cam02_647.jpg,falling,1
09,02,chute09cam02_648.jpg,falling,1
09,02,chute09cam02_649.jpg,falling,1
09,02,chute09cam02_650.jpg,falling,1
09,02,chute09cam02_651.jpg,falling,1
09,02,chute09cam02_652.jpg,falling,1
09,02,chute09cam02_653.jpg,falling,1
09,02,chute09cam02_654.jpg,falling,1
09,02,chute09cam02_655.jpg,falling,1
09,02,chute09cam02_656.jpg,falling,1
09,02,chute09cam02_657.jpg,falling,1
09,02,chute09cam02_658.jpg,falling,1
09,02,chute09cam02_659.jpg,falling,1
09,02,chute09cam02_660.jpg,falling,1
09,03,chute09cam03_629.jpg,falling,1
09,03,chute09cam03_630.jpg,falling,1
09,03,chute09cam03_631.jpg,falling,1
09,03,chute09cam03_632.jpg,falling,1
09,03,chute09cam03_633.jpg,falling,1
09,03,chute09cam03_634.jpg,falling,1
09,03,chute09cam03_635.jpg,falling,1
09,03,chute09cam03_636.jpg,falling,1
09,03,chute09cam03_637.jpg,falling,1
09,03,chute09cam03_638.jpg,falling,1
09,03,chute09cam03_639.jpg,falling,1
09,03,chute09cam03_640.jpg,falling,1
09,03,chute09cam03_641.jpg,falling,1
09,03,chute09cam03_642.jpg,falling,1
09,03,chute09cam03_643.jpg,falling,1
09,03,chute09cam03_644.jpg,falling,1
09,03,chute09cam03_645.jpg,falling,1
09,03,chute09cam03_646.jpg,falling,1
09,03,chute09cam03_647.jpg,falling,1
09,03,chute09cam03_648.jpg,falling,1
09,03,chute09cam03_649.jpg,falling,1
09,03,chute09cam03_650.jpg,falling,1
09,03,chute09cam03_651.jpg,falling,1
09,03,chute09cam03_652.jpg,falling,1
09,04,chute09cam04_647.jpg,falling,1
09,04,chute09cam04_648.jpg,falling,1
09,04,chute09cam04_649.jpg,falling,1
09,04,chute09cam04_650.jpg,falling,1
09,04,chute09cam04_651.jpg,falling,1
09,04,chute09cam04_652.jpg,falling,1
09,04,chute09cam04_653.jpg,falling,1
09,04,chute09cam04_654.jpg,falling,1
09,04,chute09cam04_655.jpg,falling,1
09,04,chute09cam04_656.jpg,falling,1
09,04,chute09cam04_657.jpg,falling,1
09,04,chute09cam04_658.jpg,falling,1
09,04,chute09cam04_659.jpg,falling,1
09,04,chute09cam04_660.jpg,falling,1
09,04,chute09cam04_661.jpg,falling,1
09,04,chute09cam04_662.jpg,falling,1
09,04,chute09cam04_663.jpg,falling,1
09,04,chute09cam04_664.jpg,falling,1
09,04,chute09cam04_665.jpg,falling,1
09,04,chute09cam04_666.jpg,falling,1
09,04,chute09cam04_667.jpg,falling,1
09,04,chute09cam04_668.jpg,falling,1
09,04,chute09cam04_669.jpg,falling,1
09,04,chute09cam04_670.jpg,falling,1
09,05,chute09cam05_641.jpg,falling,1
09,05,chute09cam05_642.jpg,falling,1
09,05,chute09cam05_643.jpg,falling,1
09,05,chute09cam05_644.jpg,falling,1
09,05,chute09cam05_645.jpg,falling,1
09,05,chute09cam05_646.jpg,falling,1
09,05,chute09cam05_647.jpg,falling,1
09,05,chute09cam05_648.jpg,falling,1
09,05,chute09cam05_649.jpg,falling,1
